"","web_url","snippet","lead_paragraph","source","pub_date","document_type","news_desk","section_name","subsectoinName","type_of_material","_id","word_count","score","uri","print_page","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization"
"42","https://www.nytimes.com/video/us/politics/100000006443197/mueller-report-nadler.html","The House Judiciary Committee approved the authorization of a subpoena for a full copy of the Mueller report. The chairman, Representative Jerrold Nadler of New York, said he would not issue this subpoena right away.","The House Judiciary Committee approved the authorization of a subpoena for a full copy of the Mueller report. The chairman, Representative Jerrold Nadler of New York, said he would not issue this subpoena right away.","The New York Times","2019-04-03T15:21:58+0000","multimedia","U.S. / Politics","U.S.","Politics","Video","5ca4cff049f0eacbf1f8097d",125,0,"nyt://video/489cc384-32f9-5b43-bbb3-c68b97bdc651",NA,"‘Congress Is Entitled to All of the Evidence,’ Nadler Says",NA,NA,NA,NA,NA,NA,"By C-SPAN",NA
"43","https://www.nytimes.com/2019/04/01/world/africa/algeria-bouteflika-resign.html","Mr. Bouteflika, who has ruled Algeria for 20 years, appears to have yielded to mass protests demanding he step down.","Mr. Bouteflika, who has ruled Algeria for 20 years, appears to have yielded to mass protests demanding he step down.","The New York Times","2019-04-01T17:40:12+0000","article","Foreign","World","Africa","News","5ca24d5649f0eacbf1f7fdac",913,0,"nyt://article/8b1a867c-51e6-590f-b29c-f5a26988ccdb","9","Algeria’s Ruler, Abdelaziz Bouteflika, Agrees to Resign",NA,NA,"Algeria’s Ailing President Agrees to Give Up His Post",NA,NA,NA,"By ADAM NOSSITER",NA
"44","https://www.nytimes.com/aponline/2019/04/01/us/politics/ap-us-election-2020-kamala-harris.html","When Kamala Harris made her much-heralded arrival in Washington as California's first black U.S. senator, she made a curious early decision.","When Kamala Harris made her much-heralded arrival in Washington as California's first black U.S. senator, she made a curious early decision.","AP","2019-04-01T04:27:47+0000","article","None","U.S.","Politics","News","5ca1939d49f0eacbf1f7b0ca",1903,0,"nyt://article/235400eb-03b8-5064-965a-3df48e6e945b",NA,"Harris Eyes Reform as Candidate, Was Cautious as Prosecutor",NA,NA,"Harris Eyes Reform as Candidate, Was Cautious as Prosecutor",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"45","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-congress-syria.html","He's a libertarian-leaning Republican. She's the popular House freshman of the liberal Democratic vanguard.","He's a libertarian-leaning Republican. She's the popular House freshman of the liberal Democratic vanguard.","AP","2019-04-03T16:25:23+0000","article","None","U.S.","Politics","News","5ca4decd49f0eacbf1f809e1",128,0,"nyt://article/d562bc31-6417-5af9-bde4-940a5e50f6f4",NA,"Ocasio-Cortez, Rand Paul Join on Withdrawing US From Syria",NA,NA,"Ocasio-Cortez, Rand Paul Join on Withdrawing US From Syria",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"46","https://www.nytimes.com/2019/04/03/world/middleeast/sisi-egypt-soap-opera.html","The crackdown on soap operas is the latest extension of a far-reaching authoritarianism that is unusual even for a country long governed by strongmen.","The crackdown on soap operas is the latest extension of a far-reaching authoritarianism that is unusual even for a country long governed by strongmen.","The New York Times","2019-04-03T09:00:07+0000","article","Foreign","World","Middle East","News","5ca4767149f0eacbf1f8078c",1626,0,"nyt://article/35068290-efc6-54bc-9df1-c67b5106821b","6","Egypt’s Soap Opera Clampdown Extends el-Sisi’s Iron Grip to TV",NA,NA,"Sisi Extends His Grip to the Plots of Egyptian Soap Operas",NA,NA,NA,"By DECLAN WALSH",NA
"47","https://www.nytimes.com/2019/04/01/us/politics/kamala-harris-fundraising-2020.html","The California senator received 218,000 contributions, and 98 percent were under $100.","The California senator received 218,000 contributions, and 98 percent were under $100.","The New York Times","2019-04-02T01:28:25+0000","article","Politics","U.S.","Politics","News","5ca2bb1349f0eacbf1f7ff5c",472,0,"nyt://article/13281ca6-77ed-58a6-93ab-146ea4535328","18","Kamala Harris Raised $12 Million in First Quarter for 2020 Bid, Her Campaign Says",NA,NA,"Small Online Donations Power Harris in the First Quarter",NA,NA,NA,"By SHANE GOLDMACHER",NA
"48","https://www.nytimes.com/2019/04/02/us/politics/bernie-sanders-fundraising-18-million-2020.html","The announcement puts Mr. Sanders ahead of the other Democratic presidential candidates who have announced their first-quarter fund-raising numbers.","The announcement puts Mr. Sanders ahead of the other Democratic presidential candidates who have announced their first-quarter fund-raising numbers.","The New York Times","2019-04-02T14:08:38+0000","article","Politics","U.S.","Politics","News","5ca36d4049f0eacbf1f8025c",866,0,"nyt://article/f2a7533f-e0f1-5b6d-bfdc-45f5df663f54","18","Bernie Sanders Raised $18 Million in 6 Weeks, His 2020 Campaign Says",NA,NA,"$18.2 Million In Six Weeks Puts Sanders In the Lead",NA,NA,NA,"By THOMAS KAPLAN",NA
"49","https://www.nytimes.com/aponline/2019/04/01/us/politics/ap-us-congress-disaster-aid.html","Senate Democrats blocked a Republican disaster aid bill, saying more money is needed to help hurricane-torn Puerto Rico. But President Donald Trump opposes additional funding and says the U.S. territory is getting more disaster money than some sta...","Senate Democrats blocked a Republican disaster aid bill, saying more money is needed to help hurricane-torn Puerto Rico. But President Donald Trump opposes additional funding and says the U.S. territory is getting more disaster money than some states.","AP","2019-04-01T04:09:44+0000","article","None","U.S.","Politics","News","5ca18f6249f0eacbf1f7b0be",908,0,"nyt://article/42eabfca-a35a-5703-893f-94d53c3a458d",NA,"Disaster Aid Stalls in Senate Amid Fight Over Puerto Rico",NA,NA,"Disaster Aid Stalls in Senate Amid Fight Over Puerto Rico",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"50","https://www.nytimes.com/2019/04/01/us/politics/tricia-newbold-whistle-blower-white-house.html","“She wasn’t looking to go public,” Tricia Newbold’s lawyer said. “But her back was to the wall and she did what she had to do.”","“She wasn’t looking to go public,” Tricia Newbold’s lawyer said. “But her back was to the wall and she did what she had to do.”","The New York Times","2019-04-02T00:05:36+0000","article","Washington","U.S.","Politics","News","5ca2a7a949f0eacbf1f7ff25",1242,0,"nyt://article/f3c036a9-dee2-5334-9e29-45f35fa6dce4","19","White House Whistle-Blower Did the Unexpected: She Returned to Work",NA,NA,"Whistle-Blower Did the Unexpected: She Returned to Work",NA,NA,NA,"By KATIE ROGERS",NA
"51","https://www.nytimes.com/2019/04/02/us/politics/prepublication-censorship-system.html","Millions of former officials must submit their writings to a prepublication review system, which they argue is unconstitutional.","Millions of former officials must submit their writings to a prepublication review system, which they argue is unconstitutional.","The New York Times","2019-04-02T14:10:24+0000","article","Washington","U.S.","Politics","News","5ca36daa49f0eacbf1f8025e",1127,0,"nyt://article/35f32908-04e2-57f5-978d-3defe890bf78","13","Ex-National Security Officials Sue to Limit Censorship of Their Books",NA,NA,"Former Officials File Suit  Over the Lifelong Limits  On the Words They Write",NA,NA,NA,"By CHARLIE SAVAGE",NA
"52","https://www.nytimes.com/2019/04/03/us/politics/beto-fundraising.html","The fund-raising total is smaller than what Senators Bernie Sanders and Kamala Harris have revealed, but Mr. O’Rourke only joined the presidential race in mid-March.","The fund-raising total is smaller than what Senators Bernie Sanders and Kamala Harris have revealed, but Mr. O’Rourke only joined the presidential race in mid-March.","The New York Times","2019-04-03T17:58:14+0000","article","Politics","U.S.","Politics","News","5ca4f49049f0eacbf1f80a5d",607,0,"nyt://article/230eb36c-38e1-5917-a934-67d25ff77855","13","Beto O’Rourke’s 2020 Campaign Raised $9.4 Million in 18 Days",NA,NA,"O’Rourke Raises $9.4 Million in First 18 Days",NA,NA,NA,"By THOMAS KAPLAN",NA
"53","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-trump-economic-adviser.html","President Donald Trump is ""fully behind"" Stephen Moore, his choice to help lead the Federal Reserve, despite unflattering details that have come to light about Moore's personal life, a top White House official said Wednesday while also complaining...","President Donald Trump is ""fully behind"" Stephen Moore, his choice to help lead the Federal Reserve, despite unflattering details that have come to light about Moore's personal life, a top White House official said Wednesday while also complaining about Washington's ""toxic"" environment.","AP","2019-04-03T14:54:45+0000","article","None","U.S.","Politics","News","5ca4c98f49f0eacbf1f8094c",663,0,"nyt://article/a6a979e9-6964-542c-9ecf-aa928740912e",NA,"Trump Adviser: White House 'Fully Behind' Moore for Fed",NA,NA,"Trump Adviser: White House 'Fully Behind' Moore for Fed",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"54","https://www.nytimes.com/2019/04/03/us/politics/william-barr-mueller-report.html","Members of the special counsel’s team have told associates that their findings are more troubling for President Trump than the attorney general indicated.","Members of the special counsel’s team have told associates that their findings are more troubling for President Trump than the attorney general indicated.","The New York Times","2019-04-03T23:21:43+0000","article","Washington","U.S.","Politics","News","5ca5406149f0eacbf1f80bbf",1377,0,"nyt://article/6d5ac849-af3f-5a1b-90f7-88f56c37dabd","1","Some on Mueller’s Team Say Report Was More Damaging Than Barr Revealed",NA,NA,"Barr Understated Mueller Findings, Some on Team Say",NA,NA,NA,"By NICHOLAS FANDOS, MICHAEL S. SCHMIDT and MARK MAZZETTI",NA
"55","https://www.nytimes.com/2019/04/01/upshot/trump-era-molding-young-voters.html","Recent data — and interviews with a dozen teenagers on the front lines of politics — show a decided leftward lean.","Recent data — and interviews with a dozen teenagers on the front lines of politics — show a decided leftward lean.","The New York Times","2019-04-01T09:00:17+0000","article","Upshot","The Upshot",NA,"News","5ca1d37d49f0eacbf1f7b148",1419,0,"nyt://article/6e51f2c7-e6e2-5977-93c7-b27246277d0b","14","How the Trump Era Is Molding the Next Generation of Voters",NA,NA,"In Trump Era, Younger Generation Leans Left",NA,NA,NA,"By EMILY BADGER and CLAIRE CAIN MILLER",NA
"56","https://www.nytimes.com/2019/04/03/world/europe/germany-artist-holocaust-memorial-investigation.html","The artist Philipp Ruch built a section of the Holocaust memorial outside the bedroom window of a far-right politician, Björn Höcke. Now he is the subject of a state investigation.","The artist Philipp Ruch built a section of the Holocaust memorial outside the bedroom window of a far-right politician, Björn Höcke. Now he is the subject of a state investigation.","The New York Times","2019-04-03T20:21:30+0000","article","Foreign","World","Europe","News","5ca5162449f0eacbf1f80b23",1009,0,"nyt://article/fa98b534-ddee-5cad-bf85-fbafe7573e3d","4","He Built a Holocaust Memorial by a Far-Right Leader’s Home. Now He’s Under Investigation.",NA,NA,"Holocaust Memorial in Germany Spawns State Inquiry",NA,NA,NA,"By KATRIN BENNHOLD",NA
"57","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-trump-health-care.html","Amid blowback from Capitol Hill, President Donald Trump switched gears again Wednesday, suggesting he never wanted Congress to vote to replace the Affordable Care Act until after the 2020 election.","Amid blowback from Capitol Hill, President Donald Trump switched gears again Wednesday, suggesting he never wanted Congress to vote to replace the Affordable Care Act until after the 2020 election.","AP","2019-04-03T04:16:58+0000","article","None","U.S.","Politics","News","5ca4341449f0eacbf1f80668",729,0,"nyt://article/ec9e2bd8-5701-5be8-b12a-1f00257b7c14",NA,"Trump Claims He Wasn't Seeking Pre-election Health Care Vote",NA,NA,"Trump Claims He Wasn't Seeking Pre-election Health Care Vote",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"58","https://www.nytimes.com/reuters/2019/04/01/us/politics/01reuters-usa-court-census.html","U.S. President Donald Trump on Monday injected himself into one of the most consequential cases of the current Supreme Court term, saying the nation's 2020 census would be ""meaningless"" without adding a citizenship question to the questionnaire.","U.S. President Donald Trump on Monday injected himself into one of the most consequential cases of the current Supreme Court term, saying the nation's 2020 census would be ""meaningless"" without adding a citizenship question to the questionnaire.","Reuters","2019-04-01T13:28:18+0000","article","None","U.S.","Politics","News","5ca2124c49f0eacbf1f7b1c6",727,0,"nyt://article/3fd0ceb9-1cf0-5649-b859-82e9a2230da7",NA,"Trump Declares U.S. Census 'Meaningless' Without Citizenship Question",NA,NA,"Trump Declares U.S. Census 'Meaningless' Without Citizenship Question",NA,NA,NA,"By REUTERS","REUTERS"
"59","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-congress-russia-probe.html","The House Judiciary Committee approved subpoenas Wednesday for special counsel Robert Mueller's full Russia report as Democrats pressure the Justice Department to release the document without redactions.","The House Judiciary Committee approved subpoenas Wednesday for special counsel Robert Mueller's full Russia report as Democrats pressure the Justice Department to release the document without redactions.","AP","2019-04-03T14:30:49+0000","article","None","U.S.","Politics","News","5ca4c3f349f0eacbf1f80921",815,0,"nyt://article/8fc412c0-3b8a-5ecc-a9eb-91921c34b5f4",NA,"House Judiciary Panel Approves Subpoenas for Mueller Report",NA,NA,"House Judiciary Panel Approves Subpoenas for Mueller Report",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
